15,outdoor friends
11,professional couple
12,delightful people
23,young ladies
47,sick child
47,business travelers
19,canine guests
29,low teens
7,breakfast crowd
47,young people
19,valuable guests
12,last visit
12,future visit
12,next visit
12,wonderful visit
30,next trip
1,entire trip
10,front entry way
39,free wifi
39,free wifi
7,free breakfast
40,buffet line
10,full elevators
16,nice bar
31,valet parking
20,queen room
36,enough luxury
15,living pool
46,room area
35,parkview room
31,valet station
16,gorgeous grounds
12,wonderful server
16,perfect walking access
34,great restaurant 
34,great restaurant 
36,perfect access
36,easy access
22,courtyard facility
22,bistro area
46,wonderful area
46,great area
20,converted barn
36,diamond status
20,ceiling windows
27,meeting rooms
27,conference rooms
27,family rooms
27,welcoming rooms
27,big rooms
27,large rooms
20,exhibition space
20,luxurious space
11,clearly visible
1,19th century farm
20,modern amenities
36,estate side view
46,beautiful property
44,impeccably clean
42,delightfully comfortable
20,separate bedroom
0,quick drive
27,offered rooms
46,sitting area
20,double tree suites
26,inviting porch
26,inviting porch
18,wooden swing
27,several rooms
27,comfy rooms
27,nice rooms
35,awesome king bed
5,antique furniture
20,antiques filled room
46,great location
15,bedrooms kids
27,guest rooms
24,morning coffee
20,victorian style rooms
25,luggage racks
34,bar business
32,overall product
11,rare commodity
38,sweet goods
36,decent option
36,self park option
7,breakfast selection
36,desirable option
7,comprehensive breakfast selection
32,great choice
19,canine guests
37,dog food
37,beloved dog
11,usual things
11,little things
46,small desert
11,dear littleness
16,little balcony
10,small side
11,little sunshine
10,small desk
3,room service
35,booked massages
3,car service
3,service issues
35,nicely room massages
3,excellent service
3,great customer service
12,warm welcome
36,real issue
36,efficient registration system online
3,good service
6,friendly hospitality
41,housekeeping team
3,management representative
10,front desk person
6,hotel staff
22,bistro employees
41,housekeeping 
47,giving workers
47,current employees
35,professional massage therapist
35,make masseuse
34,excellent chef
34,head chef
11,talented artists
10,front desk
36,primary innkeeper
12,wonderful innkeeper
43,good innkeeper
12,wonderful innkeepers
6,polite staff
11,incredibly kind
6,accommodating staff
11,friendly manner
46,great relaxation
30,weekend retreat
11,personal touch
23,great night
5,rustic charm
0,scenic drive
42,quaint ambiance
29,home feeling
23,night light
36,ideal spot
23,great conversations
43,good thing
32,good value
32,great value
32,great value
30,memorable staycation
30,weekend getaway
43,great stay
11,european flair
30,holiday weekend
16,nice touch
20,modern touch
5,antique touches
30,past weekend 
30,past weekend 
30,past weekend 
1,country atmosphere
46,relaxing place
30,annual trip
11,lively conversation
12,guest feedback
4,helpful votes
4,helpful votes
4,helpful votes
4,helpful votes
4,helpful votes
