7,outdoor friends
11,professional couple
8,delightful people
8,young ladies
8,sick child
7,business travelers
8,canine guests
7,low teens
21,breakfast crowd
8,young people
8,valuable guests
2,last visit
2,future visit
2,next visit
8,wonderful visit
2,next trip
2,entire trip
7,front entry way
7,free wifi
7,free wifi
9,free breakfast
9,buffet line
7,full elevators
15,nice bar
0,valet parking
20,queen room
10,enough luxury
13,living pool
13,room area
13,parkview room
0,valet station
22,gorgeous grounds
11,wonderful server
7,perfect walking access
4,great restaurant 
4,great restaurant 
7,perfect access
7,easy access
13,courtyard facility
13,bistro area
13,wonderful area
11,great area
24,converted barn
7,diamond status
13,ceiling windows
20,meeting rooms
20,conference rooms
20,family rooms
20,welcoming rooms
20,big rooms
20,large rooms
10,exhibition space
10,luxurious space
6,clearly visible
8,19th century farm
10,modern amenities
22,estate side view
22,beautiful property
25,impeccably clean
16,delightfully comfortable
20,separate bedroom
7,quick drive
20,offered rooms
13,sitting area
20,double tree suites
19,inviting porch
19,inviting porch
24,wooden swing
20,several rooms
16,comfy rooms
20,nice rooms
8,awesome king bed
24,antique furniture
13,antiques filled room
11,great location
16,bedrooms kids
20,guest rooms
21,morning coffee
20,victorian style rooms
26,luggage racks
13,bar business
11,overall product
6,rare commodity
1,sweet goods
15,decent option
7,self park option
9,breakfast selection
7,desirable option
9,comprehensive breakfast selection
11,great choice
8,canine guests
28,dog food
28,beloved dog
6,usual things
15,little things
17,small desert
8,dear littleness
13,little balcony
13,small side
8,little sunshine
13,small desk
13,room service
9,booked massages
7,car service
11,service issues
20,nicely room massages
11,excellent service
11,great customer service
8,warm welcome
15,real issue
7,efficient registration system online
11,good service
12,friendly hospitality
9,housekeeping team
11,management representative
13,front desk person
12,hotel staff
9,bistro employees
9,housekeeping 
7,giving workers
7,current employees
7,professional massage therapist
7,make masseuse
9,excellent chef
8,head chef
8,talented artists
13,front desk
8,primary innkeeper
8,wonderful innkeeper
15,good innkeeper
8,wonderful innkeepers
12,polite staff
6,incredibly kind
12,accommodating staff
6,friendly manner
11,great relaxation
2,weekend retreat
6,personal touch
11,great night
24,rustic charm
7,scenic drive
8,quaint ambiance
6,home feeling
2,night light
7,ideal spot
11,great conversations
15,good thing
15,good value
11,great value
11,great value
8,memorable staycation
2,weekend getaway
11,great stay
8,european flair
2,holiday weekend
15,nice touch
10,modern touch
24,antique touches
2,past weekend 
2,past weekend 
2,past weekend 
8,country atmosphere
8,relaxing place
2,annual trip
8,lively conversation
8,guest feedback
3,helpful votes
3,helpful votes
3,helpful votes
3,helpful votes
3,helpful votes
3,helpful votes
3,helpful votes
3,helpful votes
3,helpful votes
3,helpful votes
3,helpful votes
5,reviews
5,reviews
5,reviews
5,reviews
5,reviews
5,reviews
5,reviews
5,reviews
5,reviews
5,reviews
5,reviews
14,subjective opinions
14,subjective opinions
14,subjective opinions
14,subjective opinions
14,subjective opinions
14,subjective opinions
14,subjective opinions
14,subjective opinions
14,subjective opinions
14,subjective opinions
14,subjective opinions
15,used points
6,honest feedback
5,couple reviews
5,business reviews
5,travel reviews
5,poor reviews
2,years eve
2,future engagements
18,wedding reception
27,birthday dinner
27,birthday plate
2,family reunion
27,special birthday
27,birthday surprise
27,anniversary wishes
2,year anniversary
6,different occasions
18,nephews wedding
18,wedding anniversary
15,really good
6,comfortable feeling
25,impeccably clean
6,general feel
11,utmost quality
11,good service
6,quite inviting
6,utterly increased
6,remarkably quiet
15,really good
6,upscale feel
6,low feel
6,surpassed expectations
8,delightfully unpretentious
11,good experience
11,good experience
11,good experience
11,exceptional job
11,great experience
11,great experience
8,simply magnificent
6,surprisingly comfort
2,busy times
2,busy schedules
2,closing time
2,last minute
9,affordable excellent breakfast fare
16,affordable bed
26,standard vehicles
26,oversized vehicles
7,parking information
8,course couches
7,hot water
23,icemaker
7,flat screen
26,luggage racks
16,sofa bed
24,rocking chairs
7,private car
16,comfy bed
23,jetted tub
23,large tub
23,whirlpool tub
23,regular tub
13,full bath
8,beloved couch
8,depression era glassware
8,awesome king bed
19,inviting porch
24,wooden swing
23,whirlpool baths
17,Small Desert
27,Birthday Dinner
27,Birthday Plate
17,Birthday Desert
1,Short Ribs
4,Great Meal
4,Great Meal
21,Quick Coffee
4,great Breakfast
4,great Breakfast
9,Excellent Breakfast
4,Light Meal
28,Dog Food
28,Hot Food
1,Sausage patty
1,French Toast
1,Sausage Rounds
1,Cut fruits
1,dried fruits
1,salad
9,buffet line
9,Breakfast Selection
28,Food quality
28,Smart food
9,Free Breakfast
1,Soy Milk
21,Night Snacks
1,Home made lemon pan cake
1,lemon curd
21,divine breakfast
1,chocolate chip
9,terrific breakfast
1,whole grains
1,cheese omelette
1,Chip Cookie
1,Hot waffles
28,dining food
9,culinary pairings
1,egg rolls
1,fresh fruit
1,cinnamon rolls
1,herb casserol
21,delicious breakfast
4,great food
1,scalloped potatoes
21,breakfast buffet
7,main courses
4,great food
9,lovely buffet
4,vegetarian diet
21,morning coffee
21,evening drinks
4,special diet
1,organic ice cream
1,French Toast
6,Particular Establishment
9,Residence inns
9,Nice Inn
22,Wonderful property
7,standard residence
8,cute village
11,Great Place
11,Great Place
12,Lovely Hotel
8,wonderful place
4,great restaurant
15,Nice bar
13,Kitchen Bar
11,Great Ships
25,clean cafe
7,Local mall
7,grocery store
13,main house
0,subway station
7,movie theater
22,entire property
22,beautiful property
12,boutique hotel
8,2 story dwelling
22,Victorian Style homes
15,Whole Place
2,College fraternity house
8,Interesting Museums
7,nearby bookstore
13,public areas
9,bigname hotels
13,area places
13,area restaurants
21,coffee table
13,small desk
13,different table
13,dining table
6,unpleasant experience
11,health issues
6,relatively pricey
2,late arrivals
6,overly fussy
6,unpleasant things
16,moldy bathrooms
9,horrible breakfast experience
6,design flaw
6,weird design
8,street sounds
6,little cramped
6,disappointing experience
6,really tacky
15,poor review
6,really annoying
8,little sprucing
1,smoky smell
6,noise levels
6,expensive ones
7,walking distances
7,walking distances
7,walking distances
7,walking distances
7,2 minute walk
7,minute walk
7,perfect walking access
7,short walk
15,nice walk
7,remotely close
