20,outdoor friends
0,professional couple
29,delightful people
29,young ladies
29,sick child
0,business travelers
23,canine guests
0,low teens
2,breakfast crowd
29,young people
23,valuable guests
27,last visit
27,future visit
27,next visit
27,wonderful visit
27,next trip
27,entire trip
9,front entry way
25,free wifi
25,free wifi
2,free breakfast
2,buffet line
23,full elevators
25,nice bar
20,valet parking
1,queen room
17,enough luxury
20,living pool
20,room area
23,parkview room
20,valet station
23,gorgeous grounds
13,wonderful server
9,perfect walking access
3,great restaurant 
3,great restaurant 
9,perfect access
9,easy access
20,courtyard facility
20,bistro area
3,wonderful area
3,great area
23,converted barn
9,diamond status
8,ceiling windows
5,meeting rooms
5,conference rooms
5,family rooms
5,welcoming rooms
5,big rooms
5,large rooms
20,exhibition space
23,luxurious space
9,clearly visible
1,19th century farm
5,modern amenities
9,estate side view
16,beautiful property
23,impeccably clean
26,delightfully comfortable
5,separate bedroom
9,quick drive
5,offered rooms
20,sitting area
1,double tree suites
23,inviting porch
23,inviting porch
22,wooden swing
5,several rooms
5,comfy rooms
5,nice rooms
1,awesome king bed
22,antique furniture
23,antiques filled room
3,great location
1,bedrooms kids
5,guest rooms
2,morning coffee
5,victorian style rooms
22,luggage racks
25,bar business
13,overall product
13,rare commodity
24,sweet goods
9,decent option
9,self park option
2,breakfast selection
9,desirable option
2,comprehensive breakfast selection
3,great choice
23,canine guests
1,dog food
1,beloved dog
29,usual things
29,little things
20,small desert
6,dear littleness
29,little balcony
29,small side
29,little sunshine
20,small desk
20,room service
23,booked massages
13,car service
13,service issues
23,nicely room massages
13,excellent service
13,great customer service
23,warm welcome
13,real issue
9,efficient registration system online
13,good service
12,friendly hospitality
12,housekeeping team
12,management representative
20,front desk person
16,hotel staff
25,bistro employees
12,housekeeping 
9,giving workers
13,current employees
23,professional massage therapist
23,make masseuse
3,excellent chef
1,head chef
18,talented artists
20,front desk
6,primary innkeeper
23,wonderful innkeeper
18,good innkeeper
23,wonderful innkeepers
12,polite staff
18,incredibly kind
12,accommodating staff
26,friendly manner
3,great relaxation
27,weekend retreat
17,personal touch
3,great night
28,rustic charm
9,scenic drive
28,quaint ambiance
17,home feeling
3,night light
9,ideal spot
3,great conversations
18,good thing
13,good value
13,great value
13,great value
27,memorable staycation
27,weekend getaway
3,great stay
17,european flair
27,holiday weekend
