26,outdoor friends
0,professional couple
35,delightful people
35,young ladies
35,sick child
0,business travelers
33,canine guests
35,low teens
13,breakfast crowd
35,young people
33,valuable guests
21,last visit
21,future visit
21,next visit
21,wonderful visit
21,next trip
21,entire trip
26,front entry way
37,free wifi
37,free wifi
37,free breakfast
13,buffet line
26,full elevators
4,nice bar
15,valet parking
2,queen room
26,enough luxury
26,living pool
16,room area
16,parkview room
15,valet station
34,gorgeous grounds
26,wonderful server
26,perfect walking access
4,great restaurant 
4,great restaurant 
26,perfect access
26,easy access
10,courtyard facility
4,bistro area
20,wonderful area
20,great area
28,converted barn
0,diamond status
10,ceiling windows
16,meeting rooms
16,conference rooms
16,family rooms
16,welcoming rooms
16,big rooms
16,large rooms
0,exhibition space
16,luxurious space
9,clearly visible
28,19th century farm
16,modern amenities
34,estate side view
34,beautiful property
27,impeccably clean
29,delightfully comfortable
16,separate bedroom
26,quick drive
16,offered rooms
26,sitting area
10,double tree suites
18,inviting porch
18,inviting porch
28,wooden swing
16,several rooms
16,comfy rooms
16,nice rooms
2,awesome king bed
28,antique furniture
28,antiques filled room
20,great location
16,bedrooms kids
16,guest rooms
13,morning coffee
28,victorian style rooms
8,luggage racks
4,bar business
23,overall product
0,rare commodity
30,sweet goods
9,decent option
0,self park option
13,breakfast selection
0,desirable option
13,comprehensive breakfast selection
20,great choice
33,canine guests
20,dog food
33,beloved dog
9,usual things
9,little things
8,small desert
9,dear littleness
26,little balcony
8,small side
9,little sunshine
8,small desk
15,room service
16,booked massages
15,car service
15,service issues
16,nicely room massages
15,excellent service
15,great customer service
29,warm welcome
0,real issue
0,efficient registration system online
15,good service
24,friendly hospitality
15,housekeeping team
0,management representative
8,front desk person
4,hotel staff
4,bistro employees
15,housekeeping 
35,giving workers
0,current employees
0,professional massage therapist
26,make masseuse
4,excellent chef
4,head chef
35,talented artists
8,front desk
0,primary innkeeper
29,wonderful innkeeper
9,good innkeeper
29,wonderful innkeepers
24,polite staff
9,incredibly kind
24,accommodating staff
24,friendly manner
20,great relaxation
25,weekend retreat
9,personal touch
20,great night
28,rustic charm
26,scenic drive
29,quaint ambiance
9,home feeling
36,night light
26,ideal spot
20,great conversations
9,good thing
20,good value
20,great value
20,great value
25,memorable staycation
25,weekend getaway
20,great stay
28,european flair
25,holiday weekend
9,nice touch
28,modern touch
28,antique touches
25,past weekend 
25,past weekend 
25,past weekend 
29,country atmosphere
26,relaxing place
21,annual trip
29,lively conversation
6,guest feedback
12,helpful votes
12,helpful votes
12,helpful votes
12,helpful votes
12,helpful votes
12,helpful votes
12,helpful votes
12,helpful votes
12,helpful votes
12,helpful votes
12,helpful votes
7,reviews
7,reviews
7,reviews
7,reviews
7,reviews
7,reviews
7,reviews
7,reviews
7,reviews
7,reviews
7,reviews
5,subjective opinions
5,subjective opinions
