19,outdoor friends
19,professional couple
7,delightful people
51,young ladies
52,sick child
19,business travelers
47,canine guests
51,low teens
14,breakfast crowd
51,young people
47,valuable guests
4,last visit
4,future visit
4,next visit
4,wonderful visit
4,next trip
4,entire trip
30,front entry way
5,free wifi
5,free wifi
5,free breakfast
14,buffet line
19,full elevators
10,nice bar
49,valet parking
16,queen room
34,enough luxury
19,living pool
6,room area
2,parkview room
49,valet station
28,gorgeous grounds
7,wonderful server
19,perfect walking access
20,great restaurant 
20,great restaurant 
19,perfect access
19,easy access
41,courtyard facility
6,bistro area
7,wonderful area
20,great area
2,converted barn
30,diamond status
30,ceiling windows
40,meeting rooms
40,conference rooms
40,family rooms
40,welcoming rooms
40,big rooms
40,large rooms
34,exhibition space
34,luxurious space
30,clearly visible
41,19th century farm
41,modern amenities
30,estate side view
28,beautiful property
1,impeccably clean
1,delightfully comfortable
41,separate bedroom
19,quick drive
40,offered rooms
6,sitting area
41,double tree suites
43,inviting porch
43,inviting porch
41,wooden swing
40,several rooms
40,comfy rooms
40,nice rooms
16,awesome king bed
2,antique furniture
2,antiques filled room
20,great location
40,bedrooms kids
40,guest rooms
14,morning coffee
41,victorian style rooms
32,luggage racks
10,bar business
45,overall product
29,rare commodity
29,sweet goods
19,decent option
19,self park option
14,breakfast selection
19,desirable option
14,comprehensive breakfast selection
20,great choice
47,canine guests
25,dog food
25,beloved dog
48,usual things
42,little things
26,small desert
31,dear littleness
42,little balcony
26,small side
42,little sunshine
26,small desk
13,room service
46,booked massages
13,car service
13,service issues
46,nicely room massages
13,excellent service
13,great customer service
1,warm welcome
52,real issue
30,efficient registration system online
13,good service
44,friendly hospitality
44,housekeeping team
13,management representative
30,front desk person
44,hotel staff
44,bistro employees
27,housekeeping 
52,giving workers
52,current employees
38,professional massage therapist
31,make masseuse
31,excellent chef
35,head chef
51,talented artists
30,front desk
31,primary innkeeper
31,wonderful innkeeper
31,good innkeeper
31,wonderful innkeepers
44,polite staff
1,incredibly kind
44,accommodating staff
1,friendly manner
20,great relaxation
12,weekend retreat
38,personal touch
20,great night
41,rustic charm
19,scenic drive
1,quaint ambiance
52,home feeling
30,night light
19,ideal spot
20,great conversations
3,good thing
45,good value
45,great value
45,great value
12,memorable staycation
12,weekend getaway
20,great stay
41,european flair
12,holiday weekend
38,nice touch
38,modern touch
2,antique touches
12,past weekend 
12,past weekend 
12,past weekend 
7,country atmosphere
7,relaxing place
12,annual trip
1,lively conversation
9,guest feedback
9,helpful votes
9,helpful votes
9,helpful votes
9,helpful votes
9,helpful votes
9,helpful votes
9,helpful votes
9,helpful votes
9,helpful votes
9,helpful votes
9,helpful votes
15,reviews
15,reviews
15,reviews
15,reviews
15,reviews
15,reviews
15,reviews
15,reviews
15,reviews
15,reviews
15,reviews
8,subjective opinions
