6,outdoor friends
39,professional couple
39,delightful people
39,young ladies
16,sick child
31,business travelers
39,canine guests
30,low teens
45,breakfast crowd
39,young people
39,valuable guests
28,last visit
28,future visit
28,next visit
18,wonderful visit
28,next trip
7,entire trip
36,front entry way
14,free wifi
14,free wifi
14,free breakfast
12,buffet line
17,full elevators
27,nice bar
53,valet parking
32,queen room
39,enough luxury
6,living pool
38,room area
17,parkview room
53,valet station
2,gorgeous grounds
18,wonderful server
10,perfect walking access
19,great restaurant 
19,great restaurant 
10,perfect access
10,easy access
6,courtyard facility
38,bistro area
18,wonderful area
38,great area
17,converted barn
36,diamond status
51,ceiling windows
13,meeting rooms
13,conference rooms
13,family rooms
13,welcoming rooms
13,big rooms
13,large rooms
17,exhibition space
17,luxurious space
2,clearly visible
40,19th century farm
40,modern amenities
22,estate side view
22,beautiful property
11,impeccably clean
0,delightfully comfortable
6,separate bedroom
36,quick drive
13,offered rooms
38,sitting area
36,double tree suites
35,inviting porch
35,inviting porch
49,wooden swing
13,several rooms
13,comfy rooms
13,nice rooms
32,awesome king bed
17,antique furniture
17,antiques filled room
1,great location
6,bedrooms kids
13,guest rooms
34,morning coffee
40,victorian style rooms
25,luggage racks
19,bar business
55,overall product
29,rare commodity
29,sweet goods
1,decent option
36,self park option
47,breakfast selection
36,desirable option
47,comprehensive breakfast selection
1,great choice
39,canine guests
37,dog food
39,beloved dog
16,usual things
16,little things
52,small desert
26,dear littleness
6,little balcony
52,small side
16,little sunshine
15,small desk
41,room service
44,booked massages
41,car service
41,service issues
13,nicely room massages
41,excellent service
41,great customer service
18,warm welcome
36,real issue
10,efficient registration system online
41,good service
48,friendly hospitality
21,housekeeping team
31,management representative
15,front desk person
48,hotel staff
31,bistro employees
21,housekeeping 
31,giving workers
31,current employees
44,professional massage therapist
39,make masseuse
19,excellent chef
19,head chef
39,talented artists
15,front desk
26,primary innkeeper
26,wonderful innkeeper
26,good innkeeper
26,wonderful innkeepers
48,polite staff
16,incredibly kind
48,accommodating staff
39,friendly manner
56,great relaxation
28,weekend retreat
36,personal touch
1,great night
40,rustic charm
36,scenic drive
0,quaint ambiance
30,home feeling
45,night light
18,ideal spot
56,great conversations
1,good thing
1,good value
1,great value
1,great value
26,memorable staycation
28,weekend getaway
1,great stay
40,european flair
28,holiday weekend
27,nice touch
40,modern touch
17,antique touches
28,past weekend 
28,past weekend 
28,past weekend 
39,country atmosphere
18,relaxing place
7,annual trip
39,lively conversation
3,guest feedback
3,helpful votes
3,helpful votes
3,helpful votes
3,helpful votes
3,helpful votes
3,helpful votes
3,helpful votes
3,helpful votes
3,helpful votes
3,helpful votes
3,helpful votes
5,reviews
5,reviews
5,reviews
5,reviews
5,reviews
5,reviews
5,reviews
5,reviews
5,reviews
5,reviews
5,reviews
4,subjective opinions
4,subjective opinions
4,subjective opinions
4,subjective opinions
4,subjective opinions
4,subjective opinions
4,subjective opinions
4,subjective opinions
4,subjective opinions
4,subjective opinions
4,subjective opinions
36,used points
3,honest feedback
5,couple reviews
5,business reviews
5,travel reviews
55,poor reviews
28,years eve
28,future engagements
9,wedding reception
9,birthday dinner
9,birthday plate
9,family reunion
9,special birthday
9,birthday surprise
9,anniversary wishes
9,year anniversary
16,different occasions
9,nephews wedding
9,wedding anniversary
1,really good
30,comfortable feeling
11,impeccably clean
30,general feel
41,utmost quality
41,good service
39,quite inviting
2,utterly increased
39,remarkably quiet
1,really good
30,upscale feel
30,low feel
2,surpassed expectations
0,delightfully unpretentious
56,good experience
56,good experience
56,good experience
56,exceptional job
56,great experience
56,great experience
2,simply magnificent
30,surprisingly comfort
16,busy times
16,busy schedules
16,closing time
28,last minute
47,affordable excellent breakfast fare
32,affordable bed
36,standard vehicles
17,oversized vehicles
36,parking information
17,course couches
37,hot water
24,icemaker
