11,outdoor friends
24,professional couple
34,delightful people
4,young ladies
4,sick child
11,business travelers
31,canine guests
4,low teens
18,breakfast crowd
4,young people
31,valuable guests
1,last visit
1,future visit
1,next visit
1,wonderful visit
1,next trip
1,entire trip
11,front entry way
27,free wifi
27,free wifi
18,free breakfast
31,buffet line
11,full elevators
0,nice bar
11,valet parking
15,queen room
39,enough luxury
11,living pool
7,room area
15,parkview room
11,valet station
34,gorgeous grounds
17,wonderful server
11,perfect walking access
20,great restaurant 
20,great restaurant 
11,perfect access
11,easy access
19,courtyard facility
7,bistro area
7,wonderful area
7,great area
39,converted barn
11,diamond status
2,ceiling windows
19,meeting rooms
19,conference rooms
19,family rooms
19,welcoming rooms
19,big rooms
19,large rooms
11,exhibition space
39,luxurious space
34,clearly visible
39,19th century farm
39,modern amenities
21,estate side view
21,beautiful property
32,impeccably clean
32,delightfully comfortable
39,separate bedroom
11,quick drive
19,offered rooms
7,sitting area
39,double tree suites
34,inviting porch
34,inviting porch
39,wooden swing
19,several rooms
19,comfy rooms
19,nice rooms
15,awesome king bed
23,antique furniture
39,antiques filled room
17,great location
19,bedrooms kids
19,guest rooms
18,morning coffee
39,victorian style rooms
37,luggage racks
33,bar business
13,overall product
13,rare commodity
20,sweet goods
17,decent option
11,self park option
18,breakfast selection
11,desirable option
18,comprehensive breakfast selection
17,great choice
31,canine guests
20,dog food
34,beloved dog
34,usual things
34,little things
7,small desert
9,dear littleness
34,little balcony
11,small side
34,little sunshine
11,small desk
28,room service
19,booked massages
28,car service
10,service issues
19,nicely room massages
28,excellent service
28,great customer service
34,warm welcome
10,real issue
11,efficient registration system online
28,good service
16,friendly hospitality
16,housekeeping team
10,management representative
11,front desk person
16,hotel staff
31,bistro employees
16,housekeeping 
4,giving workers
10,current employees
24,professional massage therapist
11,make masseuse
31,excellent chef
33,head chef
34,talented artists
11,front desk
9,primary innkeeper
9,wonderful innkeeper
9,good innkeeper
9,wonderful innkeepers
16,polite staff
34,incredibly kind
16,accommodating staff
16,friendly manner
17,great relaxation
30,weekend retreat
0,personal touch
17,great night
39,rustic charm
11,scenic drive
32,quaint ambiance
4,home feeling
30,night light
11,ideal spot
17,great conversations
24,good thing
13,good value
13,great value
13,great value
9,memorable staycation
30,weekend getaway
17,great stay
39,european flair
30,holiday weekend
0,nice touch
0,modern touch
23,antique touches
30,past weekend 
30,past weekend 
30,past weekend 
34,country atmosphere
17,relaxing place
30,annual trip
34,lively conversation
14,guest feedback
14,helpful votes
14,helpful votes
14,helpful votes
14,helpful votes
14,helpful votes
14,helpful votes
14,helpful votes
14,helpful votes
14,helpful votes
14,helpful votes
14,helpful votes
5,reviews
5,reviews
5,reviews
5,reviews
5,reviews
5,reviews
5,reviews
5,reviews
5,reviews
5,reviews
5,reviews
12,subjective opinions
12,subjective opinions
12,subjective opinions
12,subjective opinions
12,subjective opinions
12,subjective opinions
12,subjective opinions
12,subjective opinions
12,subjective opinions
12,subjective opinions
12,subjective opinions
13,used points
14,honest feedback
5,couple reviews
5,business reviews
5,travel reviews
5,poor reviews
30,years eve
30,future engagements
35,wedding reception
22,birthday dinner
22,birthday plate
22,family reunion
22,special birthday
22,birthday surprise
22,anniversary wishes
22,year anniversary
17,different occasions
35,nephews wedding
35,wedding anniversary
24,really good
32,comfortable feeling
32,impeccably clean
4,general feel
28,utmost quality
28,good service
34,quite inviting
26,utterly increased
26,remarkably quiet
24,really good
34,upscale feel
4,low feel
30,surpassed expectations
32,delightfully unpretentious
24,good experience
24,good experience
24,good experience
24,exceptional job
24,great experience
24,great experience
34,simply magnificent
32,surprisingly comfort
30,busy times
30,busy schedules
30,closing time
1,last minute
18,affordable excellent breakfast fare
15,affordable bed
11,standard vehicles
11,oversized vehicles
11,parking information
34,course couches
2,hot water
36,icemaker
0,flat screen
37,luggage racks
15,sofa bed
23,rocking chairs
11,private car
15,comfy bed
2,jetted tub
2,large tub
2,whirlpool tub
2,regular tub
2,full bath
34,beloved couch
39,depression era glassware
15,awesome king bed
34,inviting porch
39,wooden swing
2,whirlpool baths
7,Small Desert
22,Birthday Dinner
22,Birthday Plate
22,Birthday Desert
11,Short Ribs
8,Great Meal
8,Great Meal
18,Quick Coffee
18,great Breakfast
18,great Breakfast
18,Excellent Breakfast
8,Light Meal
20,Dog Food
20,Hot Food
38,Sausage patty
38,French Toast
38,Sausage Rounds
29,Cut fruits
29,dried fruits
38,salad
31,buffet line
18,Breakfast Selection
20,Food quality
20,Smart food
18,Free Breakfast
3,Soy Milk
8,Night Snacks
3,Home made lemon pan cake
3,lemon curd
