2,outdoor friends
23,professional couple
21,delightful people
21,young ladies
21,sick child
40,business travelers
0,canine guests
21,low teens
0,breakfast crowd
21,young people
0,valuable guests
26,last visit
26,future visit
26,next visit
26,wonderful visit
26,next trip
26,entire trip
20,front entry way
17,free wifi
17,free wifi
16,free breakfast
37,buffet line
36,full elevators
16,nice bar
30,valet parking
1,queen room
19,enough luxury
1,living pool
1,room area
1,parkview room
30,valet station
33,gorgeous grounds
33,wonderful server
2,perfect walking access
16,great restaurant 
16,great restaurant 
2,perfect access
17,easy access
1,courtyard facility
2,bistro area
2,wonderful area
2,great area
36,converted barn
20,diamond status
36,ceiling windows
1,meeting rooms
1,conference rooms
1,family rooms
1,welcoming rooms
1,big rooms
1,large rooms
20,exhibition space
19,luxurious space
18,clearly visible
20,19th century farm
1,modern amenities
33,estate side view
33,beautiful property
28,impeccably clean
19,delightfully comfortable
1,separate bedroom
17,quick drive
1,offered rooms
2,sitting area
20,double tree suites
12,inviting porch
12,inviting porch
36,wooden swing
1,several rooms
1,comfy rooms
1,nice rooms
29,awesome king bed
36,antique furniture
36,antiques filled room
10,great location
1,bedrooms kids
1,guest rooms
17,morning coffee
36,victorian style rooms
31,luggage racks
8,bar business
23,overall product
21,rare commodity
27,sweet goods
10,decent option
33,self park option
16,breakfast selection
18,desirable option
16,comprehensive breakfast selection
10,great choice
0,canine guests
11,dog food
20,beloved dog
21,usual things
6,little things
25,small desert
5,dear littleness
6,little balcony
25,small side
6,little sunshine
25,small desk
8,room service
28,booked massages
8,car service
8,service issues
28,nicely room massages
8,excellent service
8,great customer service
6,warm welcome
20,real issue
8,efficient registration system online
8,good service
5,friendly hospitality
8,housekeeping team
40,management representative
25,front desk person
1,hotel staff
40,bistro employees
9,housekeeping 
40,giving workers
40,current employees
28,professional massage therapist
28,make masseuse
5,excellent chef
27,head chef
21,talented artists
25,front desk
5,primary innkeeper
5,wonderful innkeeper
5,good innkeeper
5,wonderful innkeepers
5,polite staff
21,incredibly kind
